image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000195842.jpg,0.5199999809265137,0.5199999809265137,0.5011458396911621,0.029629668220877647,0.0,0.0
000000195918.jpg,0.5199999809265137,0.5199999809265137,0.5011395812034607,0.029591435566544533,0.0,0.0
000000196009.jpg,0.5199999809265137,0.5199999809265137,0.5011140704154968,0.02961692586541176,0.0,0.0
000000196141.jpg,0.5199999809265137,0.5199999809265137,0.5011400580406189,0.02961644157767296,0.0,0.0
000000196185.jpg,0.5199999809265137,0.5199999809265137,0.5011117458343506,0.029565637931227684,0.0,0.0
000000196442.jpg,0.5199999809265137,0.5199999809265137,0.5010865926742554,0.02955923229455948,0.0,0.0
000000196754.jpg,0.5199999809265137,0.5199999809265137,0.5011375546455383,0.02961203269660473,0.0,0.0
000000196759.jpg,0.5199999809265137,0.5199999809265137,0.5011307597160339,0.029627762734889984,0.0,0.0
000000196843.jpg,0.5199999809265137,0.5199999809265137,0.5011242628097534,0.029607567936182022,0.0,0.0
000000197004.jpg,0.5199999809265137,0.5199999809265137,0.5011239051818848,0.029626207426190376,0.0,0.0
000000197022.jpg,0.5199999809265137,0.5199999809265137,0.5011111497879028,0.02958727814257145,0.0,0.0
000000197388.jpg,0.5199999809265137,0.5199999809265137,0.501095712184906,0.029574045911431313,0.0,0.0
000000197528.jpg,0.5199999809265137,0.5199999809265137,0.501120924949646,0.029589956626296043,0.0,0.0
000000197658.jpg,0.5199999809265137,0.5199999809265137,0.5011313557624817,0.029617279767990112,0.0,0.0
000000197796.jpg,0.5199999809265137,0.5199999809265137,0.5011222958564758,0.029593532904982567,0.0,0.0
000000197870.jpg,0.5199999809265137,0.5199999809265137,0.5011654496192932,0.029643310233950615,0.0,0.0
000000198489.jpg,0.5199999809265137,0.5199999809265137,0.5011153817176819,0.02958795242011547,0.0,0.0
000000198510.jpg,0.5199999809265137,0.5199999809265137,0.5011315941810608,0.029583696275949478,0.0,0.0
000000198641.jpg,0.5199999809265137,0.5199999809265137,0.501141369342804,0.029613250866532326,0.0,0.0
000000198805.jpg,0.5199999809265137,0.5199999809265137,0.501135528087616,0.029652681201696396,0.0,0.0
000000198915.jpg,0.5199999809265137,0.5199999809265137,0.5011159181594849,0.02962457574903965,0.0,0.0
000000198928.jpg,0.5199999809265137,0.5199999809265137,0.5011196732521057,0.02956920489668846,0.0,0.0
000000198960.jpg,0.5199999809265137,0.5199999809265137,0.5011305809020996,0.029609359800815582,0.0,0.0
000000199055.jpg,0.5199999809265137,0.5199999809265137,0.5011166930198669,0.029597802087664604,0.0,0.0
