image_id,loss_secret,loss_image
000000218439.jpg,0.6949917674064636,5.558006159844808e-05
000000218997.jpg,0.6950041651725769,5.5613083532080054e-05
000000219271.jpg,0.6949619650840759,5.591347871813923e-05
000000219283.jpg,0.6950111985206604,5.4835370974615216e-05
000000219440.jpg,0.6949779987335205,5.551530557568185e-05
000000219485.jpg,0.6949959397315979,5.566555046243593e-05
000000219578.jpg,0.6949841380119324,5.57837265660055e-05
000000220310.jpg,0.6950170993804932,4.921963409287855e-05
000000220584.jpg,0.6949299573898315,5.607903585769236e-05
000000220732.jpg,0.6949676275253296,5.587700798059814e-05
000000220764.jpg,0.6948860287666321,5.5989290558500215e-05
000000220858.jpg,0.6949803829193115,5.5805645388318226e-05
000000221017.jpg,0.6949799060821533,5.5837717809481546e-05
000000221155.jpg,0.6950080990791321,5.482706183101982e-05
000000221213.jpg,0.6950063109397888,5.550727291847579e-05
000000221281.jpg,0.6950071454048157,5.533498915610835e-05
000000221291.jpg,0.6948891878128052,5.632297688862309e-05
000000221502.jpg,0.6949822902679443,5.5841534049250185e-05
000000221693.jpg,0.6950172781944275,5.565935862250626e-05
000000221708.jpg,0.6950041055679321,5.550165587919764e-05
000000221754.jpg,0.6949482560157776,5.4715499572921544e-05
000000221872.jpg,0.6949864029884338,5.564794264500961e-05
000000222094.jpg,0.6949761509895325,5.580664947046898e-05
000000222118.jpg,0.694901704788208,5.616797716356814e-05
000000222235.jpg,0.6949855089187622,5.582922312896699e-05
000000222299.jpg,0.6950103640556335,5.561858415603638e-05
000000222317.jpg,0.6949954628944397,5.5766693549230695e-05
000000222455.jpg,0.6949936747550964,4.731201261165552e-05
000000222458.jpg,0.6949397325515747,5.5988813983276486e-05
000000222559.jpg,0.6949379444122314,5.6020315241767094e-05
000000222735.jpg,0.6949942111968994,5.5389547924278304e-05
000000222825.jpg,0.6949776411056519,5.586609404417686e-05
000000222863.jpg,0.6950097680091858,5.4669741075485945e-05
000000222991.jpg,0.6949480772018433,5.5553664424223825e-05
000000223090.jpg,0.6949815154075623,5.58604187972378e-05
000000223130.jpg,0.6949859261512756,5.579974822467193e-05
000000223182.jpg,0.6949650645256042,5.582396261161193e-05
000000223188.jpg,0.6950068473815918,5.567845073528588e-05
000000223738.jpg,0.6949777007102966,5.5707547289785e-05
000000223747.jpg,0.6950183510780334,5.5239739594981074e-05
000000223789.jpg,0.6949772238731384,5.549935303861275e-05
000000223955.jpg,0.695015549659729,5.547446198761463e-05
000000223959.jpg,0.6949939727783203,5.5785632866900414e-05
000000224051.jpg,0.6949098706245422,5.268381937639788e-05
000000224093.jpg,0.694994330406189,5.5769945902284235e-05
000000224119.jpg,0.6950245499610901,5.522006540559232e-05
000000224200.jpg,0.6950172185897827,5.56178783881478e-05
000000224222.jpg,0.6949428915977478,5.601252632914111e-05
000000224337.jpg,0.6950001120567322,5.1292809075675905e-05
000000224664.jpg,0.6949520111083984,5.588800922851078e-05
000000224675.jpg,0.6949716210365295,5.562891601584852e-05
000000224724.jpg,0.6949880123138428,5.484943903866224e-05
000000224807.jpg,0.6950135827064514,5.539866106119007e-05
000000225184.jpg,0.6950216293334961,5.5813165090512484e-05
000000225405.jpg,0.6949952244758606,5.581162258749828e-05
000000225532.jpg,0.6949803233146667,5.5671436712145805e-05
000000225670.jpg,0.694911777973175,5.616334965452552e-05
000000225757.jpg,0.6950051784515381,5.554132803808898e-05
000000225946.jpg,0.6949701309204102,5.578691707341932e-05
000000226058.jpg,0.6950077414512634,5.566756590269506e-05
000000226111.jpg,0.6949790716171265,5.527971006813459e-05
000000226130.jpg,0.6950091123580933,4.98195513500832e-05
000000226147.jpg,0.6949966549873352,5.546790634980425e-05
000000226154.jpg,0.694989025592804,5.565212632063776e-05
000000226171.jpg,0.694987952709198,5.451935430755839e-05
000000226408.jpg,0.6949754357337952,5.5566961236763746e-05
000000226417.jpg,0.6949682235717773,5.583898018812761e-05
000000226592.jpg,0.6950008869171143,5.557876284001395e-05
000000226662.jpg,0.6950164437294006,5.357374175218865e-05
000000226802.jpg,0.6949725151062012,5.345375029719435e-05
000000226883.jpg,0.6949969530105591,5.508555841515772e-05
000000226903.jpg,0.6949793100357056,5.540073470911011e-05
000000226984.jpg,0.6950201392173767,5.437169602373615e-05
000000227044.jpg,0.6949789524078369,5.5929172958713025e-05
000000227187.jpg,0.6949784755706787,5.59082800464239e-05
